"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2023,"REG","NE",17,"00-0036231","S","Kyle Dugger","Kyle","Dugger","Illness",NA,"Questionable","Illness",NA,"Did Not Participate In Practice",2023-12-29 20:01:21
2023,"REG","NE",17,"00-0036981","DT","Christian Barmore","Christian","Barmore","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2023-12-29 20:01:21
2023,"REG","NE",17,"00-0036087","CB","Myles Bryant","Myles","Bryant","Chest",NA,"Questionable","Chest",NA,"Limited Participation in Practice",2023-12-29 20:01:21
2023,"REG","NE",17,"00-0033090","TE","Hunter Henry","Hunter","Henry","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2023-12-29 20:01:21
2023,"REG","NE",17,"00-0036193","LB","Anfernee Jennings","Anfernee","Jennings","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2023-12-29 20:01:21
2023,"REG","NE",17,"00-0032580","CB","Jonathan Jones","Jonathan","Jones","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2023-12-29 20:01:21
2023,"REG","NE",17,"00-0033883","S","Jabrill Peppers","Jabrill","Peppers","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2023-12-29 20:01:21
2023,"REG","NE",17,"00-0026293","WR","Matt Slater","Matt","Slater","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2023-12-29 20:01:21
2023,"REG","NE",17,"00-0036559","CB","Shaun Wade","Shaun","Wade","Hip",NA,"Questionable","Hip",NA,"Limited Participation in Practice",2023-12-29 20:01:21
2023,"REG","NO",17,"00-0038588","S","Jordan Howden","Jordan","Howden",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2023-12-29 20:02:28
2023,"REG","NO",17,"00-0027696","TE","Jimmy Graham","Jimmy","Graham",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2023-12-27 20:43:46
2023,"REG","NO",17,"00-0027962","DE","Cameron Jordan","Cameron","Jordan",NA,NA,NA,"Ankle",NA,"Limited Participation in Practice",2023-12-29 20:02:19
2023,"REG","NO",17,"00-0035242","C","Erik McCoy","Erik","McCoy",NA,NA,NA,"Foot",NA,"Limited Participation in Practice",2023-12-29 20:02:19
2023,"REG","NO",17,"00-0037239","WR","Chris Olave","Chris","Olave",NA,NA,NA,"Ankle",NA,"Limited Participation in Practice",2023-12-29 20:02:19
2023,"REG","NO",17,"00-0035244","CB","Lonnie Johnson","Lonnie","Johnson","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2023-12-29 20:03:29
2023,"REG","NO",17,"00-0033888","T","Ryan Ramczyk","Ryan","Ramczyk","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2023-12-29 20:03:36
2023,"REG","NO",17,"00-0038906","P","Lou Hedley","Lou","Hedley","Illness",NA,"Questionable","Illness",NA,"Did Not Participate In Practice",2023-12-29 20:03:04
2023,"REG","NO",17,"00-0033906","RB","Alvin Kamara","Alvin","Kamara","Illness",NA,"Questionable","Illness",NA,"Did Not Participate In Practice",2023-12-29 20:03:04
2023,"REG","NO",17,"00-0039143","DE","Isaiah Foskey","Isaiah","Foskey","Quadricep",NA,"Questionable","Quadricep",NA,"Limited Participation in Practice",2023-12-29 20:03:04
2023,"REG","NO",17,"00-0038551","RB","Kendre Miller","Kendre","Miller","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2023-12-29 20:03:04
2023,"REG","NO",17,"00-0036926","DE","Payton Turner","Payton","Turner","Toe",NA,"Questionable","Toe",NA,"Limited Participation in Practice",2023-12-29 20:03:04
2023,"REG","NYG",17,"00-0034844","RB","Saquon Barkley","Saquon","Barkley",NA,NA,NA,"Elbow",NA,"Full Participation in Practice",2023-12-29 19:24:20
2023,"REG","NYG",17,"00-0036132","G","Ben Bredeson","Ben","Bredeson",NA,NA,NA,"Quadricep",NA,"Full Participation in Practice",2023-12-29 19:24:20
2023,"REG","NYG",17,"00-0033878","CB","Adoree' Jackson","Adoree'","Jackson",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-12-29 19:24:20
2023,"REG","NYG",17,"00-0030585","G","Justin Pugh","Justin","Pugh",NA,NA,NA,"Elbow",NA,"Full Participation in Practice",2023-12-29 19:24:45
2023,"REG","NYG",17,"00-0039019","C","John Michael Schmitz","John Michael","Schmitz",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2023-12-29 19:24:20
2023,"REG","NYG",17,"00-0031610","TE","Darren Waller","Darren","Waller",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-12-29 19:24:20
2023,"REG","NYG",17,"00-0035042","P","Jamie Gillan","Jamie","Gillan",NA,NA,NA,"left Groin","left Knee","Limited Participation in Practice",2023-12-29 19:24:20
2023,"REG","NYG",17,"00-0035683","DT","Dexter Lawrence","Dexter","Lawrence",NA,NA,NA,"Hamstring",NA,"Limited Participation in Practice",2023-12-29 19:24:20
2023,"REG","NYG",17,"00-0031957","DT","Rakeem Nunez-Roches","Rakeem","Nunez-Roches",NA,NA,NA,"Knee",NA,"Limited Participation in Practice",2023-12-29 19:24:20
2023,"REG","NYG",17,"00-0032889","DT","A'Shawn Robinson","A'Shawn","Robinson",NA,NA,NA,"Back",NA,"Limited Participation in Practice",2023-12-29 19:24:20
2023,"REG","NYG",17,"00-0036145","TE","Lawrence Cager","Lawrence","Cager","Groin",NA,"Doubtful","Groin",NA,"Limited Participation in Practice",2023-12-29 19:28:02
2023,"REG","NYG",17,"00-0039000","CB","Deonte Banks","Deonte","Banks","Shoulder",NA,"Questionable","Shoulder",NA,"Limited Participation in Practice",2023-12-29 19:27:43
2023,"REG","NYG",17,"00-0038117","WR","Wan'Dale Robinson","Wan'Dale","Robinson","Quadricep",NA,"Questionable","Quadricep",NA,"Limited Participation in Practice",2023-12-29 19:27:43
2023,"REG","NYJ",17,"00-0036329","S","Ashtyn Davis","Ashtyn","Davis",NA,NA,NA,"Abdomen",NA,"Full Participation in Practice",2023-12-27 20:20:12
2023,"REG","NYJ",17,"00-0034805","DE","John Franklin-Myers","John","Franklin-Myers",NA,NA,NA,"Ankle","Groin","Full Participation in Practice",2023-12-27 20:20:12
2023,"REG","NYJ",17,"00-0033770","CB","Justin Hardee","Justin","Hardee",NA,NA,NA,"Foot",NA,"Full Participation in Practice",2023-12-27 20:20:12
2023,"REG","NYJ",17,"00-0032156","QB","Trevor Siemian","Trevor","Siemian",NA,NA,NA,"right Elbow",NA,"Full Participation in Practice",2023-12-27 20:20:12
2023,"REG","NYJ",17,"00-0026166","T","Duane Brown","Duane","Brown","Back",NA,"Out","Back",NA,"Did Not Participate In Practice",2023-12-27 20:27:48
2023,"REG","NYJ",17,"00-0023459","QB","Aaron Rodgers","Aaron","Rodgers","Achilles",NA,"Out","Achilles",NA,"Did Not Participate In Practice",2023-12-27 20:29:28
2023,"REG","NYJ",17,"00-0037805","TE","Jeremy Ruckert","Jeremy","Ruckert","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2023-12-27 20:29:35
2023,"REG","NYJ",17,"00-0037013","QB","Zach Wilson","Zach","Wilson","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2023-12-27 20:29:59
2023,"REG","NYJ",17,"00-0034521","WR","Allen Lazard","Allen","Lazard","Illness",NA,"Questionable","Illness",NA,"Did Not Participate In Practice",2023-12-27 20:27:17
2023,"REG","NYJ",17,"00-0038389","RB","Israel Abanikanda","Israel","Abanikanda","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2023-12-27 20:27:17
2023,"REG","NYJ",17,"00-0029621","K","Greg Zuerlein","Greg","Zuerlein","right Quadricep",NA,"Questionable","right Quadricep",NA,"Limited Participation in Practice",2023-12-27 20:27:17
2023,"REG","PHI",17,"00-0037002","G","Landon Dickerson","Landon","Dickerson",NA,NA,NA,"Thumb",NA,"Full Participation in Practice",2023-12-29 20:47:02
2023,"REG","PHI",17,"00-0034377","CB","Avonte Maddox","Avonte","Maddox",NA,NA,NA,"Pectoral",NA,"Full Participation in Practice",2023-12-29 20:47:02
2023,"REG","PHI",17,"00-0033445","LB","Nicholas Morrow","Nicholas","Morrow",NA,NA,NA,"Abdomen",NA,"Limited Participation in Practice",2023-12-29 20:47:02
2023,"REG","PHI",17,"00-0030062","CB","Darius Slay","Darius","Slay","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2023-12-29 20:48:25
2023,"REG","PHI",17,"00-0033547","LB","Zach Cunningham","Zach","Cunningham","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2023-12-29 20:47:52
2023,"REG","PHI",17,"00-0036423","TE","Albert Okwuegbunam","Albert","Okwuegbunam","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2023-12-29 20:47:52
2023,"REG","PIT",17,"00-0032954","G","Isaac Seumalo","Isaac","Seumalo",NA,NA,NA,"Shoulder",NA,"Did Not Participate In Practice",2023-12-29 20:30:17
2023,"REG","PIT",17,"00-0036893","RB","Najee Harris","Najee","Harris",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-12-29 20:30:29
2023,"REG","PIT",17,"00-0034789","S","Minkah Fitzpatrick","Minkah","Fitzpatrick","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2023-12-29 20:30:52
2023,"REG","PIT",17,"00-0032442","LB","Elandon Roberts","Elandon","Roberts","Pectoral",NA,"Out","Pectoral",NA,"Did Not Participate In Practice",2023-12-29 20:30:46
2023,"REG","PIT",17,"00-0037377","S","Trenton Thompson","Trenton","Thompson","Neck",NA,"Out","Neck",NA,"Did Not Participate In Practice",2023-12-29 20:31:00
2023,"REG","PIT",17,"00-0038102","QB","Kenny Pickett","Kenny","Pickett","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2023-12-29 20:29:37
2023,"REG","SEA",17,"00-0032387","DT","Jarran Reed","Jarran","Reed",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-12-27 23:50:16
2023,"REG","SEA",17,"00-0029255","LB","Bobby Wagner","Bobby","Wagner",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-12-27 23:49:49
2023,"REG","SEA",17,"00-0038752","WR","Jake Bobo","Jake","Bobo",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-12-29 22:09:18
2023,"REG","SEA",17,"00-0039020","G","Anthony Bradford","Anthony","Bradford",NA,NA,NA,"Elbow",NA,"Full Participation in Practice",2023-12-29 22:11:12
2023,"REG","SEA",17,"00-0036885","CB","Tre Brown","Tre","Brown",NA,NA,NA,"Heel",NA,"Full Participation in Practice",2023-12-29 22:09:18
2023,"REG","SEA",17,"00-0035644","TE","Noah Fant","Noah","Fant",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-12-29 22:09:18
2023,"REG","SEA",17,"00-0035678","DE","Dre'Mont Jones","Dre'Mont","Jones",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2023-12-29 22:09:36
2023,"REG","SEA",17,"00-0036417","G","Damien Lewis","Damien","Lewis",NA,NA,NA,"Neck",NA,"Full Participation in Practice",2023-12-29 22:09:18
2023,"REG","SEA",17,"00-0038543","WR","Jaxon Smith-Njigba","Jaxon","Smith-Njigba",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-12-29 22:09:18
2023,"REG","SEA",17,"00-0031933","DT","Leonard Williams","Leonard","Williams",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-12-29 22:09:18
2023,"REG","SEA",17,"00-0031608","S","Quandre Diggs","Quandre","Diggs",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2023-12-27 23:54:28
2023,"REG","SEA",17,"00-0032211","WR","Tyler Lockett","Tyler","Lockett",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2023-12-27 23:54:46
2023,"REG","SEA",17,"00-0037812","T","Abraham Lucas","Abraham","Lucas",NA,NA,NA,"Knee",NA,"Limited Participation in Practice",2023-12-29 22:09:41
2023,"REG","SEA",17,"00-0033872","S","Jamal Adams","Jamal","Adams","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2023-12-29 21:02:07
2023,"REG","SEA",17,"00-0032210","LB","Frank Clark","Frank","Clark","Not injury related - resting player",NA,"Out","Not injury related - resting player",NA,"Did Not Participate In Practice",2023-12-29 21:01:43
2023,"REG","SEA",17,"00-0032265","DE","Mario Edwards","Mario","Edwards","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2023-12-29 22:15:49
2023,"REG","SEA",17,"00-0036620","WR","D'Wayne Eskridge","D'Wayne","Eskridge","Ribs",NA,"Out","Ribs",NA,"Did Not Participate In Practice",2023-12-29 20:56:53
2023,"REG","SEA",17,"00-0022531","T","Jason Peters","Jason","Peters","Foot",NA,"Out","Foot",NA,"Did Not Participate In Practice",2023-12-29 21:01:19
2023,"REG","SEA",17,"00-0028292","LB","Nick Bellore","Nick","Bellore","Knee",NA,"Questionable","Knee",NA,"Did Not Participate In Practice",2023-12-29 21:03:00
2023,"REG","SEA",17,"00-0035640","WR","DK Metcalf","DK","Metcalf","Back",NA,"Questionable","Back",NA,"Did Not Participate In Practice",2023-12-29 21:04:15
2023,"REG","SEA",17,"00-0036409","LB","Jordyn Brooks","Jordyn","Brooks","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2023-12-29 21:03:22
2023,"REG","SEA",17,"00-0038134","RB","Kenneth Walker","Kenneth","Walker","Shoulder","Illness","Questionable","Shoulder","Illness","Limited Participation in Practice",2023-12-29 21:02:36
2023,"REG","SEA",17,"00-0039169","CB","Devon Witherspoon","Devon","Witherspoon","Hip",NA,"Questionable","Hip",NA,"Limited Participation in Practice",2023-12-29 21:04:41
2023,"REG","SF",17,"00-0033280","RB","Christian McCaffrey","Christian","McCaffrey",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-12-28 22:49:03
2023,"REG","SF",17,"00-0034754","LB","Oren Burks","Oren","Burks",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-12-29 20:56:37
2023,"REG","SF",17,"00-0034982","LB","Dre Greenlaw","Dre","Greenlaw",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2023-12-29 20:57:15
2023,"REG","SF",17,"00-0033109","DT","Javon Hargrave","Javon","Hargrave",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-12-29 20:56:23
2023,"REG","SF",17,"00-0036567","RB","Elijah Mitchell","Elijah","Mitchell",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-12-29 20:56:04
2023,"REG","SF",17,"00-0037834","QB","Brock Purdy","Brock","Purdy",NA,NA,NA,"left Shoulder",NA,"Full Participation in Practice",2023-12-29 20:56:04
2023,"REG","SF",17,"00-0035719","WR","Deebo Samuel","Deebo","Samuel",NA,NA,NA,"Neck",NA,"Full Participation in Practice",2023-12-29 20:56:58
2023,"REG","SF",17,"00-0027857","T","Trent Williams","Trent","Williams",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2023-12-29 20:56:49
2023,"REG","SF",17,"00-0032164","DT","Arik Armstead","Arik","Armstead","Foot","Knee","Out","Foot","Knee","Did Not Participate In Practice",2023-12-29 20:57:38
2023,"REG","SF",17,"00-0038554","S","Ji'Ayir Brown","Ji'Ayir","Brown","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2023-12-29 20:57:47
2023,"REG","SF",17,"00-0034073","TE","Ross Dwelley","Ross","Dwelley","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2023-12-29 20:57:55
2023,"REG","SF",17,"00-0036259","WR","Jauan Jennings","Jauan","Jennings","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2023-12-29 20:58:12
2023,"REG","SF",17,"00-0036557","T","Jaylon Moore","Jaylon","Moore","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2023-12-29 20:58:55
2023,"REG","SF",17,"00-0036551","G","Aaron Banks","Aaron","Banks","Toe",NA,"Questionable","Toe",NA,"Did Not Participate In Practice",2023-12-29 20:57:32
2023,"REG","SF",17,"00-0035020","LB","Demetrius Flannigan-Fowles","Demetrius","Flannigan-Fowles","Illness",NA,"Questionable","Illness",NA,"Did Not Participate In Practice",2023-12-29 20:57:32
2023,"REG","SF",17,"00-0037525","RB","Jordan Mason","Jordan","Mason","Illness",NA,"Questionable","Illness",NA,"Did Not Participate In Practice",2023-12-29 20:57:32
2023,"REG","SF",17,"00-0037828","WR","Danny Gray","Danny","Gray","Shoulder",NA,"Questionable","Shoulder",NA,"Full Participation in Practice",2023-12-29 20:57:32
2023,"REG","SF",17,"00-0037008","CB","Ambry Thomas","Ambry","Thomas","Knee","Hand","Questionable","Knee","Hand","Limited Participation in Practice",2023-12-29 20:57:32
2023,"REG","TB",17,"00-0036045","LB","Cam Gill","Cam","Gill",NA,NA,NA,"Knee","Not injury related - resting p","Did Not Participate In Practice",2023-12-28 20:34:59
2023,"REG","TB",17,"00-0031101","LB","Shaquil Barrett","Shaquil","Barrett","Groin",NA,"Out","Groin",NA,"Did Not Participate In Practice",2023-12-29 19:09:43
2023,"REG","TB",17,"00-0034778","CB","Carlton Davis","Carlton","Davis","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2023-12-29 19:09:48
2023,"REG","TB",17,"00-0037311","TE","Ko Kieft","Ko","Kieft","Shoulder",NA,"Out","Shoulder",NA,"Did Not Participate In Practice",2023-12-29 19:10:03
2023,"REG","TB",17,"00-0037627","DT","Mike Greene","Mike","Greene","Calf",NA,"Out","Calf",NA,"Full Participation in Practice",2023-12-29 19:09:53
2023,"REG","TB",17,"00-0038821","WR","Rakim Jarrett","Rakim","Jarrett","Quadricep",NA,"Out","Quadricep",NA,"Full Participation in Practice",2023-12-29 19:09:58
2023,"REG","TEN",17,"00-0031254","DE","Denico Autry","Denico","Autry",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-12-29 19:52:43
2023,"REG","TEN",17,"00-0033221","C","Daniel Brunskill","Daniel","Brunskill",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-12-29 19:53:15
2023,"REG","TEN",17,"00-0038632","WR","Colton Dowell","Colton","Dowell",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2023-12-29 19:53:37
2023,"REG","TEN",17,"00-0038607","T","Jaelyn Duncan","Jaelyn","Duncan",NA,NA,NA,"Wrist",NA,"Full Participation in Practice",2023-12-29 19:52:35
2023,"REG","TEN",17,"00-0032764","RB","Derrick Henry","Derrick","Henry",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-12-29 19:53:45
2023,"REG","TEN",17,"00-0030564","WR","DeAndre Hopkins","DeAndre","Hopkins",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2023-12-29 19:53:56
2023,"REG","TEN",17,"00-0039152","QB","Will Levis","Will","Levis",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2023-12-29 19:52:35
2023,"REG","TEN",17,"00-0038850","DE","T.K. McLendon","T.K.","McLendon",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2023-12-29 19:52:35
2023,"REG","TEN",17,"00-0035239","CB","Sean Murphy-Bunting","Sean","Murphy-Bunting",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2023-12-29 19:56:08
2023,"REG","TEN",17,"00-0037273","WR","Kyle Philips","Kyle","Philips",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2023-12-29 19:52:35
2023,"REG","TEN",17,"00-0036395","S","K'Von Wallace","K'Von","Wallace",NA,NA,NA,"Quadricep",NA,"Full Participation in Practice",2023-12-29 19:52:35
2023,"REG","TEN",17,"00-0035259","TE","Trevon Wesco","Trevon","Wesco",NA,NA,NA,"Shin",NA,"Full Participation in Practice",2023-12-29 19:52:35
2023,"REG","TEN",17,"00-0036171","G","Aaron Brewer","Aaron","Brewer",NA,NA,NA,"Knee","Ankle","Limited Participation in Practice",2023-12-29 19:53:04
2023,"REG","TEN",17,"00-0038848","CB","Anthony Kendall","Anthony","Kendall",NA,NA,NA,"Knee",NA,"Limited Participation in Practice",2023-12-29 19:57:14
2023,"REG","TEN",17,"00-0032398","WR","Chris Moore","Chris","Moore",NA,NA,NA,"Ribs",NA,"Limited Participation in Practice",2023-12-29 19:52:35
2023,"REG","TEN",17,"00-0038851","LB","Caleb Murphy","Caleb","Murphy",NA,NA,NA,"Shoulder",NA,"Limited Participation in Practice",2023-12-29 19:52:35
2023,"REG","TEN",17,"00-0036649","DT","Quinton Bohanna","Quinton","Bohanna","Not injury related - personal matter",NA,"Out","Not injury related - personal matter",NA,"Full Participation in Practice",2023-12-30 18:51:15
2023,"REG","TEN",17,"00-0036615","CB","Caleb Farley","Caleb","Farley","Back",NA,"Out","Back",NA,"Limited Participation in Practice",2023-12-29 19:58:33
2023,"REG","TEN",17,"00-0037393","LB","JoJo Domann","JoJo","Domann","Illness",NA,"Questionable",NA,NA,"
    ",2023-12-30 18:50:46
2023,"REG","TEN",17,"00-0037593","CB","Tre Avery","Tre","Avery","Knee",NA,"Questionable","Knee",NA,"Full Participation in Practice",2023-12-29 19:57:51
2023,"REG","TEN",17,"00-0036291","DT","Marlon Davidson","Marlon","Davidson","Groin",NA,"Questionable","Groin",NA,"Limited Participation in Practice",2023-12-29 19:57:51
2023,"REG","TEN",17,"00-0038589","TE","Josh Whyle","Josh","Whyle","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2023-12-29 19:57:51
2023,"REG","WAS",17,"00-0033523","DT","Jonathan Allen","Jonathan","Allen",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2023-12-27 19:10:25
2023,"REG","WAS",17,"00-0038611","RB","Chris Rodriguez","Chris","Rodriguez",NA,NA,NA,"Ankle",NA,"Did Not Participate In Practice",2023-12-27 19:11:22
2023,"REG","WAS",17,"00-0036090","LB","De'Jon Harris","De'Jon","Harris",NA,NA,NA,"Quadricep",NA,"Full Participation in Practice",2023-12-29 19:11:55
2023,"REG","WAS",17,"00-0031596","LB","David Mayo","David","Mayo",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2023-12-29 19:11:55
2023,"REG","WAS",17,"00-0036351","DE","James Smith-Williams","James","Smith-Williams",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2023-12-29 19:12:18
2023,"REG","WAS",17,"00-0037283","DT","John Ridgeway","John","Ridgeway",NA,NA,NA,"Foot",NA,"Limited Participation in Practice",2023-12-29 19:11:55
2023,"REG","WAS",17,"00-0037746","RB","Brian Robinson","Brian","Robinson",NA,NA,NA,"Hamstring",NA,"Limited Participation in Practice",2023-12-29 19:11:55
2023,"REG","WAS",17,"00-0038100","S","Percy Butler","Percy","Butler","Wrist",NA,"Out","Wrist",NA,"Did Not Participate In Practice",2023-12-29 19:12:49
2023,"REG","WAS",17,"00-0033084","CB","Kendall Fuller","Kendall","Fuller","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2023-12-29 19:12:54
2023,"REG","WAS",17,"00-0030869","C","Tyler Larsen","Tyler","Larsen","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2023-12-29 19:13:00
2023,"REG","WAS",17,"00-0031095","T","Charles Leno","Charles","Leno","Calf",NA,"Out","Calf",NA,"Did Not Participate In Practice",2023-12-29 19:13:05
2023,"REG","WAS",17,"00-0036625","CB","Benjamin St-Juste","Benjamin","St-Juste","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2023-12-29 19:13:13
2023,"REG","WAS",17,"00-0033119","QB","Jacoby Brissett","Jacoby","Brissett","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2023-12-29 19:12:43
2023,"REG","WAS",17,"00-0033831","T","Andrew Wylie","Andrew","Wylie","Elbow",NA,"Questionable","Elbow",NA,"Limited Participation in Practice",2023-12-29 19:12:43
2023,"REG","ARI",18,"00-0035334","DT","Kevin Strong","Kevin","Strong",NA,NA,NA,"Knee",NA,"Limited Participation in Practice",2024-01-04 22:45:03
2023,"REG","ARI",18,"00-0032222","T","D.J. Humphries","D.J.","Humphries","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2024-01-05 20:42:12
2023,"REG","ARI",18,"00-0038623","DE","Dante Stills","Dante","Stills","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2024-01-05 20:42:06
2023,"REG","ARI",18,"00-0039007","CB","Garrett Williams","Garrett","Williams","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2024-01-05 20:42:17
2023,"REG","ARI",18,"00-0034623","S","Andre Chachere","Andre","Chachere","Shoulder",NA,"Questionable","Shoulder",NA,"Limited Participation in Practice",2024-01-05 20:41:56
2023,"REG","ARI",18,"00-0036896","LB","Victor Dimukeje","Victor","Dimukeje","Foot",NA,"Questionable","Foot",NA,"Limited Participation in Practice",2024-01-05 20:41:56
2023,"REG","ARI",18,"00-0036371","DT","Leki Fotu","Leki","Fotu","Hand",NA,"Questionable","Hand",NA,"Limited Participation in Practice",2024-01-05 20:41:56
2023,"REG","ARI",18,"00-0034473","LB","Dennis Gardeck","Dennis","Gardeck","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2024-01-05 20:41:56
2023,"REG","ARI",18,"00-0033251","WR","Zach Pascal","Zach","Pascal","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2024-01-05 20:41:56
2023,"REG","ARI",18,"00-0033676","G","Elijah Wilkinson","Elijah","Wilkinson","Illness",NA,"Questionable","Illness",NA,"Limited Participation in Practice",2024-01-05 20:41:56
2023,"REG","ATL",18,"00-0026190","DE","Calais Campbell","Calais","Campbell",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2024-01-03 21:05:19
2023,"REG","ATL",18,"00-0030578","RB","Cordarrelle Patterson","Cordarrelle","Patterson",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2024-01-03 21:05:08
2023,"REG","ATL",18,"00-0036957","C","Drew Dalman","Drew","Dalman","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2024-01-05 18:50:39
2023,"REG","ATL",18,"00-0038628","S","DeMarcco Hellams","DeMarcco","Hellams","Concussion",NA,"Out","Concussion",NA,"Did Not Participate In Practice",2024-01-05 18:50:14
2023,"REG","ATL",18,"00-0037810","LB","Troy Andersen","Troy","Andersen","Pectoral",NA,"Out","Pectoral",NA,"Limited Participation in Practice",2024-01-05 18:50:27
2023,"REG","ATL",18,"00-0034843","CB","Mike Hughes","Mike","Hughes","Concussion",NA,"Questionable","Concussion",NA,"Full Participation in Practice",2024-01-05 18:49:45
2023,"REG","ATL",18,"00-0038980","DE","Zach Harrison","Zach","Harrison","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2024-01-05 18:49:59
2023,"REG","ATL",18,"00-0031800","QB","Taylor Heinicke","Taylor","Heinicke","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2024-01-05 18:49:25
2023,"REG","BAL",18,"00-0035202","LB","Del'Shawn Phillips","Del'Shawn","Phillips",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-01-04 22:34:55
2023,"REG","BAL",18,"00-0036323","LB","Patrick Queen","Patrick","Queen",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-01-04 22:35:07
2023,"REG","BAL",18,"00-0031360","LB","Kyle Van Noy","Kyle","Van Noy",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2024-01-04 22:35:50
